 (1.106746525637463302e-04-6.066942118201076395e-04j)
 (-6.123000373124068017e-05-2.526908979385815847e-04j)
 (-1.723672276416848381e-04-1.134701150618985495e-04j)
 (1.310465472973620037e-04-1.758916288755082416e-04j)
 (7.459500603418354222e-05+6.580691645081652731e-06j)
 (2.268532171770259879e-07+1.840498777720469550e-04j)
 (-1.900227791609143137e-05+2.584774603057279538e-04j)
 (-2.353158653843338735e-04-2.244904716988994908e-04j)
 (-1.380560456206124929e-04-4.044928968388273802e-04j)
 (2.333590077760407566e-04+2.043577160313569908e-04j)
 (2.560901306323169714e-04+2.221013120832818449e-05j)
 (-2.598944514452446197e-04-3.110902166153359976e-04j)
 (-3.831491876041259736e-04-7.830880688501713131e-05j)
 (1.925683891469886166e-04-1.387715483825189091e-04j)
 (2.731565791143621895e-05+1.330865614696324039e-04j)
 (-3.344737543739075870e-04+2.783892364200434618e-04j)
 (1.065801102035581383e-04-2.517996239903020619e-04j)
 (9.413800101201340222e-05-2.416679661334626358e-04j)
 (8.390487352662923299e-05+6.495098532721340929e-06j)
 (4.474712395318794240e-04+1.913497111684499762e-04j)
 (1.847950898377048702e-04+4.751376839728019405e-04j)
 (5.221063573226265300e-05+1.876281469121142420e-04j)
 (-2.293227931778337814e-04-3.994825476111350891e-06j)
 (-6.609497902714556736e-04+1.578891984424185633e-04j)
 (-3.808577189535311520e-05-5.373385568857373098e-05j)
 (1.872275848714025450e-04-8.283513484333386166e-05j)
 (-1.017810791639256116e-04+1.270580439665071272e-04j)
 (2.577013517843598257e-04-8.100146158229200701e-05j)
 (8.241840461260054084e-05-4.435368106486325479e-04j)
 (-2.259578844375432680e-04-2.258940847361087031e-04j)
 (9.340060225818765018e-05+2.887084494151473911e-04j)
 (2.467610249029586467e-05+9.443751197599439969e-05j)
 (-7.839958557754376329e-05-2.064793436602721955e-04j)
 (-6.516978962377360622e-05-3.717852371340131285e-04j)
 (-2.423193415839133987e-04-5.895081899814805064e-04j)
 (1.435407799496707100e-04-3.618390019801868913e-05j)
 (2.675345342580420934e-04+1.074987810649835574e-04j)
 (-2.231844243320105789e-04-3.417528668415650709e-04j)
 (-3.410857449299469288e-05+4.060363817868775573e-05j)
 (-6.088414762255955730e-05+2.233131267853878741e-04j)
 (-2.729243951462587223e-04+1.613590078276635098e-05j)
 (4.380483199002384244e-04+1.017004411576255183e-04j)
 (3.500437930307114887e-04+2.629734710786994366e-04j)
 (-2.180661584709372416e-04+3.065115247211798975e-04j)
 (2.740678601808882323e-04-1.461173268573881306e-04j)
 (3.234763730587737101e-04-1.253882887811705120e-04j)
 (5.945034079633750197e-05+3.404330692174036303e-04j)
 (3.296944436883593324e-04+6.517129360093562693e-05j)
 (1.903749286977433994e-04-5.403137440047305203e-05j)
 (-2.768989805338756694e-06+1.396622865977507183e-04j)
