Time Elapsed:,10155.76107764244
Box Length:,2.0
Boson Mass:,137.1275710864161
Number of bosons:,0.003646239746235322
Particle mass:,5e-06
Number of Particles:,100000
FDM Fuzziness:,0.003646239746235322
Grid Points:,1000
