0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.115969214147420046e-11,4.815447790901420312e-09,5.038572381201446915e-09,4.605816522046304143e-09,2.107811242319018141e-10
8.469708277412704254e-11,1.928644865667169772e-08,2.017950669569962626e-08,1.844569196256887584e-08,8.444143753423908712e-10
1.908823889059943035e-10,4.348428326412237777e-08,4.549889173294327807e-08,4.158904852801576027e-08,1.904248314000449791e-09
3.402537021743203194e-10,7.753005116351995510e-08,8.112376437842792706e-08,7.415446168062490228e-08,3.394635501305774481e-09
5.337237903288115540e-10,1.215954957997133129e-07,1.272332902556643269e-07,1.162974521658297125e-07,5.322527131865234439e-09
7.723820518550805365e-10,1.759016678297446264e-07,1.840594160147980304e-07,1.682326148398647699e-07,7.699214288084662270e-09
1.057504657829733253e-09,2.407199246983659494e-07,2.518861105186118949e-07,2.302265559531557609e-07,1.053520382309347334e-08
1.390341936548171102e-09,3.163742553876671770e-07,3.310539573124169296e-07,3.025769569910222181e-07,1.384527524731284104e-08
1.772340176488884526e-09,4.032446127335097841e-07,4.219623855524780576e-07,3.856571261714459577e-07,1.764540368560290637e-08
2.205265251441635095e-09,5.017692328453388740e-07,5.250681032111915488e-07,4.798917145313664937e-07,2.195373231613949311e-08
2.690970977280055286e-09,6.124397252858782306e-07,6.408879301205143907e-07,5.857311002559754853e-07,2.679303402672079056e-08
3.232871832023815974e-09,7.358114336566091205e-07,7.700027971808538372e-07,7.037113069415096975e-07,3.218466898880360455e-08
3.833230417019352907e-09,8.725050192706315854e-07,9.130607825325131258e-07,8.344221447711840835e-07,3.815552542467895865e-08
4.493082781402148413e-09,1.023205106825111202e-06,1.070781583592174692e-06,9.785202624681373760e-07,4.473398252241743316e-08
5.217126890372116873e-09,1.188667316107797827e-06,1.243956772975213986e-06,1.136725845194293798e-06,5.195462436792794819e-08
6.010268259240510753e-09,1.369715956014648859e-06,1.433456254778484519e-06,1.309814032125054689e-06,5.984933981368492359e-08
6.872539785855225037e-09,1.567249443957325848e-06,1.640231466342049892e-06,1.498657220987690578e-06,6.844613626675479561e-08
7.807387420302808433e-09,1.782270068335163015e-06,1.865321179754112604e-06,1.704194908768107561e-06,7.777819908681333713e-08
8.816935659109588520e-09,2.015849122968141645e-06,2.109857634576006718e-06,1.927458589694253395e-06,8.785430803350567795e-08
9.890140593316127240e-09,2.269153870640592353e-06,2.375067259201191774e-06,2.169577347138029565e-06,9.860600918723154671e-08
1.099746944040393303e-08,2.543463698273686622e-06,2.662281359645705227e-06,2.431739751235207324e-06,1.097523929655935203e-07
1.195289386068150201e-08,2.840175996799865593e-06,2.972946233448962451e-06,2.715251055267961923e-06,1.196884502631982538e-07
1.163538685815106558e-08,3.160610915953022353e-06,3.308620135722166583e-06,3.021323854927378796e-06,1.162936909228111710e-07
9.690065929908927501e-09,3.504956715728175704e-06,3.670987428260773716e-06,3.352074284078670251e-06,9.501464054457166813e-08
7.116261387209019594e-09,3.702048716238526583e-06,4.061867765836900614e-06,3.493420873928747163e-06,6.960066955789981843e-08
5.229927710544823634e-09,3.620998677200071621e-06,4.483215188380578839e-06,3.339013785586478471e-06,5.241238218368777249e-08
4.307056187554586929e-09,3.366542137684537026e-06,4.937159786652874736e-06,3.053613847804459182e-06,4.308472880036334859e-08
3.289452036407581109e-09,3.027240107539176611e-06,5.425990331753485768e-06,2.707945411027312182e-06,3.477433433347745184e-08
2.434548468978314114e-09,2.656795609631866436e-06,5.952147658763616321e-06,2.347304525201386065e-06,2.676802461750672819e-08
1.874807500341851507e-09,2.292217416826529156e-06,6.518274677213500014e-06,2.003949265668659536e-06,2.045879946057207086e-08
1.349198509774029802e-09,1.954798030947794460e-06,7.127217030362908167e-06,1.693618932594859842e-06,1.525840632446146004e-08
9.589585855664009323e-10,1.652529755809274230e-06,7.779931463178414928e-06,1.419678918060434858e-06,1.092786222618477888e-08
6.419492610855552879e-10,1.386776459007380463e-06,8.339480209529507446e-06,1.181036523912706621e-06,7.487137556730385971e-09
3.918078253503533244e-10,1.155291638091086035e-06,8.710617695316872066e-06,9.755572031793836850e-07,4.781949349545043026e-09
2.141610764776774306e-10,9.556200084573056297e-07,8.955495477494871865e-06,8.006005679108914504e-07,2.721894721411332182e-09
8.868346952768196157e-11,7.847342380937306352e-07,9.079195629896507676e-06,6.522744485410562102e-07,1.271031139600370657e-09
1.966228312112581427e-11,6.386384853969803773e-07,9.072314982079083946e-06,5.252487269830963023e-07,3.766539452029678229e-10
2.559138805075721151e-13,5.125447365262701827e-07,8.949115597433184656e-06,4.143818810586071389e-07,1.153570496268596685e-11
3.034433666594569275e-11,4.023160422610843610e-07,8.730970264039862694e-06,3.176211940510478151e-07,1.519676077070800764e-10
1.040098084101218769e-10,3.065100279482124639e-07,8.440972962734750383e-06,2.354234069814259147e-07,7.872149332728061169e-10
2.300657757140781240e-10,2.254910562991508962e-07,8.100733978813445989e-06,1.674169021933798566e-07,1.890410663120801421e-09
3.921669113986295899e-10,1.585125502469052272e-07,7.727747432311346274e-06,1.117223935495502338e-07,3.489647268197962095e-09
6.038686395049685356e-10,1.039036526016453022e-07,7.335746183174623727e-06,6.760286349358919913e-08,5.542699937244831820e-09
8.582944594664162431e-10,6.113399768314703969e-08,6.933149189832239706e-06,3.492803453565086855e-08,8.072125981846752063e-09
1.143954609580083857e-09,2.999088294549186096e-08,6.530356811001790110e-06,1.306255523975519829e-08,1.109980956152068683e-08
1.485452396167651350e-09,9.909791815550987777e-09,6.131325181214605784e-06,1.776451370997277179e-09,1.455932224541648224e-08
1.851702610290035342e-09,6.939093449790843387e-10,5.737452184037652199e-06,8.783340174599127225e-10,1.853996081839725121e-08
2.257439233321674956e-09,2.169794767676604095e-09,5.353425773481996965e-06,1.026148617320745072e-08,2.298930581800394317e-08
2.707106539931866441e-09,1.425840400170934468e-08,4.983438376470075214e-06,2.988614897551582271e-08,2.787504307357941644e-08
3.168067982069034619e-09,3.694096009175986024e-08,4.628824386429472592e-06,5.980975974396075391e-08,3.324111137537555325e-08
3.659025380638026352e-09,7.030336606046544212e-08,4.289128220112804911e-06,1.001126545026926865e-07,3.903313613527964510e-08
4.152105645762551733e-09,1.144424591644613174e-07,3.963550259027123403e-06,1.510366885073031043e-07,4.513325807186351344e-08
4.594722755584582601e-09,1.696216954596303988e-07,3.652552227596844831e-06,2.127366347492322238e-07,5.140135222282792300e-08
4.947064976389674193e-09,2.360197467703257993e-07,3.356456809352887788e-06,2.855150956902329343e-07,5.773963460421742224e-08
5.016395471696439954e-09,3.139707104347399577e-07,3.075579512408949246e-06,3.697999575935450951e-07,6.340822273755027842e-08
4.331218869656644764e-09,4.039178417564251279e-07,2.810455623918404882e-06,4.660030284639282464e-07,6.617388631996217368e-08
