Time Elapsed:,398.91801476478577
Box Length:,2.0
Boson Mass:,685.6020348205731
Number of bosons:,0.001458572100448487
Particle mass:,0
Number of Particles:,0
FDM Fuzziness:,0.0007292860502242435
Grid Points:,1000
