1.176524501999727958e-17,0.000000000000000000e+00
3.323681718149395907e-15,-1.055754734544858125e-14
1.222997219828838701e-14,-1.882870560320185688e-14
4.764335970848844984e-14,-4.011220288979329158e-14
1.775963735769292816e-13,-6.846213217263283159e-14
6.560653580506265843e-13,-2.678767135662959762e-13
