-4.663626032046988036e-03,0.000000000000000000e+00
-1.604189474429719708e-01,4.114290850542525607e-02
-4.391024863390628058e-02,-3.531460822455050053e-02
-7.972246649006739516e-02,1.505410616565587209e-02
-8.921332467687619061e-02,4.435574499628106861e-04
-8.196363769136735811e-02,2.264346286580585371e-02
-5.897722461832779345e-02,2.473889353427697821e-02
-1.737601420125292270e-02,2.236047268954719988e-02
