-2.713246294305804440e-13,-1.075105282577482058e-12
3.537122883106607496e+00,5.152937170469179762e+00
-4.691271973000620932e+00,-5.948860142690439545e+01
-2.462486603960468301e+01,2.053774203606911541e+01
1.233645594539850698e+01,-2.046563922886429907e+02
-7.202993744930120101e+01,-4.698023094194640947e+01
3.036406106457043919e+01,2.329850722647714178e+01
1.755480384758888590e+01,-3.804175243532087336e+01
5.770468217457332827e+01,1.677516924924311681e+01
-6.544774290497076663e+01,5.513117505985189126e+01
-5.095408984605470550e+02,6.336009624570100840e+01
-2.150113867002066854e+03,7.142110712191143307e+01
