4.197681113728255961e-03,nan
3.946822187844461344e-03,7.761841901688514445e-04
3.694970354647609135e-03,9.876002760610604492e-04
3.191862396740254102e-03,2.957396232704650736e-04
2.186023511047369833e-03,1.063565102071807643e-03
1.741452182370510507e-04,4.116056578784321241e-04
-3.849699139949966376e-03,8.237277135917013635e-04
