Time Elapsed:,18.91080331802368
Box Length:,2.0
Boson Mass:,34.28189277160403
Number of bosons:,0.029169917969882577
Particle mass(es):,0
Variable mass:,False
Variable mass fraction,0
sigma1,0
sigma2,0
Number of Particles:,0
FDM Fuzziness:,0.014584958984941289
Grid Points:,192
