1.163838875935076885e-05,1.439491288271935116e-05,1.791145977861531856e-05,1.150148539823932544e-05,1.002393598675769782e-05
1.161504836346694974e-05,1.436635545601640321e-05,1.787845730308202649e-05,1.147837174691410935e-05,1.000428213806751814e-05
1.154462893038672146e-05,1.428090093905883242e-05,1.777947414507910219e-05,1.140890676251788178e-05,9.945186135723408787e-06
1.142729730576413353e-05,1.413877694626314017e-05,1.761460833525237870e-05,1.129296372883255107e-05,9.846613132816716451e-06
1.126327565025070459e-05,1.393892729714384895e-05,1.738397348543633481e-05,1.113101311138839811e-05,9.708555425863333332e-06
1.105187740212716420e-05,1.368277320824509312e-05,1.708696117799629385e-05,1.092222005936195606e-05,9.531058582134310626e-06
1.079373553008272931e-05,1.336938804728223456e-05,1.672426827979551548e-05,1.066746639940185331e-05,9.314096510163382222e-06
1.048902417556273650e-05,1.299913768289637503e-05,1.629572131890459237e-05,1.036654050554816632e-05,9.058037867650347414e-06
1.013689966950843984e-05,1.257184888058777641e-05,1.580089548932443801e-05,1.001882547486677176e-05,8.762106062673905875e-06
9.738268976751435658e-06,1.208765807059231665e-05,1.524054051862097409e-05,9.625184818308716789e-06,8.427161919596943084e-06
9.292548168983521081e-06,1.154635307590935788e-05,1.461395387634361855e-05,9.184997524747723479e-06,8.052534126906566554e-06
8.800018123876892780e-06,1.094807307577142096e-05,1.392174144087917321e-05,8.698693240822997832e-06,7.638632635399338685e-06
8.260582205516589177e-06,1.029333572092204128e-05,1.316303261905380593e-05,8.166064275344355895e-06,7.185575991277780341e-06
7.674331627566759913e-06,9.581109776661838026e-06,1.233866181686252063e-05,7.587021908989220780e-06,6.693169100819526257e-06
7.041197654020440373e-06,8.812067325343711396e-06,1.144858501575601706e-05,6.962070221016828942e-06,6.161647110799219221e-06
6.361371658864062636e-06,7.986030571825015494e-06,1.049228269714708444e-05,6.290774504893346831e-06,5.591245757987854507e-06
5.634767268332235214e-06,7.102799672254096831e-06,9.470091617473435250e-06,5.573305622625875956e-06,4.982221487858226529e-06
4.861805155252199763e-06,6.162755056309048562e-06,8.382042811582867022e-06,4.810131418413652936e-06,4.336374220115070035e-06
4.042713871841315773e-06,5.165467214526216468e-06,7.228024328718541679e-06,4.001617817907475191e-06,3.656138843537499586e-06
3.181051566015189613e-06,4.110260484104509965e-06,6.007643124196704798e-06,3.151824549381203419e-06,2.947915667368009929e-06
2.305406739768522282e-06,2.994962379764138200e-06,4.721032956371002018e-06,2.291192156600168269e-06,2.235175137666917872e-06
1.746620770825452129e-06,1.855925602212669860e-06,3.370505720171937268e-06,1.753669692787872355e-06,1.684750444483060948e-06
1.819083120010465776e-06,1.559008494878242219e-06,1.978386562751835912e-06,1.809701831849267616e-06,1.446615112112764249e-06
2.148637114447045158e-06,2.159492116577031053e-06,1.558805663437388237e-06,2.119740140248742798e-06,1.542501619118678314e-06
2.559302424714078533e-06,2.937433387384296006e-06,2.283062793787440186e-06,2.513891814869176012e-06,1.912651535666249409e-06
3.085353283388552834e-06,3.785525369268964751e-06,3.355382952438049952e-06,3.028717415774855653e-06,2.395276560170520710e-06
3.646888919267218047e-06,4.638264414822559625e-06,4.555819214252358321e-06,3.585084312683125762e-06,2.883411217110952982e-06
4.273448047138649067e-06,5.471140245706182588e-06,5.779941390151705222e-06,4.207961202345774798e-06,3.427687910166642508e-06
4.909357097630274324e-06,6.273978246238164124e-06,6.970544028613956215e-06,4.839580937042172917e-06,4.007626666055564862e-06
5.540023905916239037e-06,7.050894365547419084e-06,8.100715209887076229e-06,5.461760816949601974e-06,4.556006617275556601e-06
6.133207443024765544e-06,7.801142151188278332e-06,9.166101643140158045e-06,6.046114974238934354e-06,5.102581177995342357e-06
6.694195951171814312e-06,8.521038032785791753e-06,1.016770452160757320e-05,6.604451823461928867e-06,5.619399603538819127e-06
7.230715229289150098e-06,9.207466702059548171e-06,1.110978928221493186e-05,7.136707567652809802e-06,6.103592066257653989e-06
7.724864735275965047e-06,9.848015844397772463e-06,1.199303803833445044e-05,7.624608459090880814e-06,6.555639591475225833e-06
8.174453185916036644e-06,1.043382949964453481e-05,1.282072893846236359e-05,8.070906855436371972e-06,6.969201714883751177e-06
8.583526227131437085e-06,1.096520567157661979e-05,1.359346819643459121e-05,8.475923615291072955e-06,7.345299838575420236e-06
8.944781416391201138e-06,1.144801203356750810e-05,1.431068213978452166e-05,8.833673059665630268e-06,7.682560565714305350e-06
9.261888900246154730e-06,1.187744185266834518e-05,1.497031758986861261e-05,9.148218664973128069e-06,7.980565996678448172e-06
9.531576930091430745e-06,1.224874385479064870e-05,1.556623104782533514e-05,9.415574239273360768e-06,8.239497487215715938e-06
9.755696348740162298e-06,1.256547692395382310e-05,1.609572075758474043e-05,9.637942376972490451e-06,8.459077108176446709e-06
9.933185201437752588e-06,1.282520680387646633e-05,1.656025193030079620e-05,9.814253456124702660e-06,8.639379983046470502e-06
1.006403712072534278e-05,1.302901373196690171e-05,1.696116034517324784e-05,9.944470407232665706e-06,8.780625087957385561e-06
1.014848442564225601e-05,1.317549079948418232e-05,1.729685927863901460e-05,1.002875653230694006e-05,8.882389264639699492e-06
1.018629626655665057e-05,1.326565758188227806e-05,1.756621078982502842e-05,1.006715931370932661e-05,8.945088449403600236e-06
1.017756150522603941e-05,1.329894490078823921e-05,1.777025428034505506e-05,1.005965547531397644e-05,8.968546971588205096e-06
1.012251310786660732e-05,1.327556123021954392e-05,1.790804893501167429e-05,1.000613255961337537e-05,8.953027669927678082e-06
1.002088224670260645e-05,1.319540406823383853e-05,1.798044288562252461e-05,9.906820111577179644e-06,8.898483565357493650e-06
9.872639273559965630e-06,1.305860108205746537e-05,1.798674621038443501e-05,9.761381747312750193e-06,8.805154510238170779e-06
9.678104207011469932e-06,1.286513820292992121e-05,1.792728591177603179e-05,9.570380904400846553e-06,8.673278975714724813e-06
9.436953496603930571e-06,1.261480397905842753e-05,1.780186025300649536e-05,9.333233129283862828e-06,8.503068986688423381e-06
9.149589841368646024e-06,1.230763094493506098e-05,1.761101755375092442e-05,9.050588415407667868e-06,8.294688847609579392e-06
8.815623076786423707e-06,1.194368314398972162e-05,1.735414672397461789e-05,8.722027521676749550e-06,8.048799493139829558e-06
8.435699972294886768e-06,1.152296392169440558e-05,1.703157574410375287e-05,8.348208414740396785e-06,7.766250397020817563e-06
8.010017941533525867e-06,1.104564529470340236e-05,1.664314765134455702e-05,7.929841865434436856e-06,7.449113010852554692e-06
7.537831934526147295e-06,1.051370675155772826e-05,1.618635898875692435e-05,7.466604991203305493e-06,7.100107043192829839e-06
7.032705893374648296e-06,9.919895360953313339e-06,1.566925129675258410e-05,6.972807975610391629e-06,6.729496118249528502e-06
6.497781305765620498e-06,9.274568623334102300e-06,1.508094849795026927e-05,6.453001143345137448e-06,6.374222855948387532e-06
6.040712730406127571e-06,8.569663364429272025e-06,1.443015972521582044e-05,6.042347874985404636e-06,6.040576907013933275e-06
5.809748821515591924e-06,7.810103661972766969e-06,1.371258491717852832e-05,5.835102861223481538e-06,5.741589710208323893e-06
5.741859453046747126e-06,6.996528993953888996e-06,1.292938021965327730e-05,5.772419353383600256e-06,5.479907002709735289e-06
5.781969305588707181e-06,6.135543671007695801e-06,1.207974593879758838e-05,5.800179316697383297e-06,5.266036278140613983e-06
5.854181663987460712e-06,5.377088289766965381e-06,1.116347769807787126e-05,5.851206854475186825e-06,5.102840483269522579e-06
5.912024171840486241e-06,5.003356254349434285e-06,1.018347970546005786e-05,5.887096362290661969e-06,4.997184566558145065e-06
5.953183667048669841e-06,5.046408622547961515e-06,9.135957105995611848e-06,5.907394878439090683e-06,4.950599059875974959e-06
5.999774620687420998e-06,5.270053534009034407e-06,8.024976048249361175e-06,5.931692854490433786e-06,4.952567678015092947e-06
6.058470259070476000e-06,5.587335406266767694e-06,6.865230370856358553e-06,5.969844111812412623e-06,4.979128068141037832e-06
6.113066542763291818e-06,6.057714886411303570e-06,5.845046225194534897e-06,6.011376673767474671e-06,5.002290662388994541e-06
6.152313772238050917e-06,6.543715625761159006e-06,5.282292667494380091e-06,6.043606568111701771e-06,5.009044312300100005e-06
6.185698205960879332e-06,7.067945711595906343e-06,5.056033346703119514e-06,6.072657228417923263e-06,5.007085811736954428e-06
6.236049034834448455e-06,7.594328453603901513e-06,5.083638444726084298e-06,6.116812253094519465e-06,5.023476967928261121e-06
6.307392110375839873e-06,8.090128773308509654e-06,5.455271950203591348e-06,6.182593498329759057e-06,5.081080175015459324e-06
6.386308286590690224e-06,8.568721303721478627e-06,5.983026314687024708e-06,6.258708086897834387e-06,5.171749520380420315e-06
6.447785737434421760e-06,8.994831079387787380e-06,6.657681769780388449e-06,6.316850550825086335e-06,5.257461496914682229e-06
6.485560705881764975e-06,9.385735164694992077e-06,7.422945886689116696e-06,6.348010444647671269e-06,5.313445193834007866e-06
6.507733547042155351e-06,9.734818794497928894e-06,8.251882416301308559e-06,6.365141624904374173e-06,5.362032719107481991e-06
6.534584856332356451e-06,1.003230344484178035e-05,9.134851767130583298e-06,6.393752873681963300e-06,5.437596551340615793e-06
6.562997642773966418e-06,1.029690031783221646e-05,1.001519515006713650e-05,6.426104637283188488e-06,5.528357295605410944e-06
6.569759401945804379e-06,1.051974948858869827e-05,1.089912103214532844e-05,6.431914349332569329e-06,5.591012671489604773e-06
6.541795189262787742e-06,1.070484282049578902e-05,1.175545680829770282e-05,6.407179225210427295e-06,5.630928085556527618e-06
6.513454770790423638e-06,1.086410960789534739e-05,1.257116711615191256e-05,6.383825706988716622e-06,5.688836421508790184e-06
6.475953650108679114e-06,1.099637354981878604e-05,1.334245196115317179e-05,6.342185856286348347e-06,5.754327878278684662e-06
6.406899067743947894e-06,1.108967780255552703e-05,1.405131651643606170e-05,6.282278707121700766e-06,5.780354865777823395e-06
