Time Elapsed:,11873.331449508667
Box Length:,2.0
Boson Mass:,1371.275710864161
Number of bosons:,0.0003646239746235322
Particle mass:,5e-06
Number of Particles:,100000
FDM Fuzziness:,0.0003646239746235322
Grid Points:,1000
