Time Elapsed:,10228.182569503784
Box Length:,2.0
Boson Mass:,34.28189277160403
Number of bosons:,0.014584958984941289
Particle mass:,5e-06
Number of Particles:,100000
FDM Fuzziness:,0.014584958984941289
Grid Points:,1000
