Time Elapsed:,332.0485210418701
Box Length:,2.0
Boson Mass:,68.56020348205732
Number of bosons:,0.014585721004484868
Particle mass:,0
Number of Particles:,0
FDM Fuzziness:,0.007292860502242434
Grid Points:,1000
