-4.255132459707301561e-05,-3.175294759831343244e-05,-2.328639709757703304e-05,-2.853584228522154358e-05,-3.759732123023805367e-05
-4.257850455473963431e-05,-3.178510154819261284e-05,-2.331354270234466762e-05,-2.856653837827912286e-05,-3.762846885898076687e-05
-4.265976198417990850e-05,-3.188131671644704967e-05,-2.339454206941469827e-05,-2.865927856768278739e-05,-3.772224775187088747e-05
-4.279551157023672611e-05,-3.204114243868357649e-05,-2.353043089958548655e-05,-2.881339910326739554e-05,-3.787878840438351836e-05
-4.298461128897940338e-05,-3.226635533529937131e-05,-2.372103336454646572e-05,-2.903072871816556098e-05,-3.809801043578302942e-05
-4.322966689402179250e-05,-3.255734704841173040e-05,-2.396836027616176321e-05,-2.931138320043096221e-05,-3.838288262156119840e-05
-4.352948723420445575e-05,-3.291520422369218277e-05,-2.427254680964191882e-05,-2.965685858969059464e-05,-3.873123995853228457e-05
-4.388450889737732449e-05,-3.334184974869850771e-05,-2.463599428920924174e-05,-3.006900045651151343e-05,-3.914630083590523308e-05
-4.429555743869354790e-05,-3.383921265146526988e-05,-2.505872250469342585e-05,-3.054964814205648614e-05,-3.962829124030344035e-05
-4.476329579019983356e-05,-3.440911744407185798e-05,-2.554426514785727468e-05,-3.110093592204580024e-05,-4.017891652642903829e-05
-4.528784202381759598e-05,-3.505283367183963995e-05,-2.609544484378059273e-05,-3.172423199026056222e-05,-4.080052055427095558e-05
-4.587037405487070217e-05,-3.577409247455198919e-05,-2.671308943011182452e-05,-3.242319148145361555e-05,-4.149380444080574083e-05
-4.651152724401059921e-05,-3.657531486261559581e-05,-2.740163196611169533e-05,-3.320054751681816607e-05,-4.226297194057270558e-05
-4.721193650590252969e-05,-3.746101083649952334e-05,-2.816312858513934667e-05,-3.406089795865470128e-05,-4.310879014586030237e-05
-4.797358331277304600e-05,-3.843299134085857867e-05,-2.900217836320317894e-05,-3.500613303993032618e-05,-4.403438630015087650e-05
