 (5.851566107172666135e-05-7.640787514958610489e-04j)
 (-7.765630130876291504e-04+8.816779018373081009e-05j)
 (-5.546495719977768838e-05-7.136389877619475934e-04j)
 (3.552677070101779811e-04+5.070289251965467330e-04j)
 (5.438934246010098880e-04+6.367052053542958476e-04j)
 (-1.726747412056699681e-04-2.195769684691136880e-04j)
 (6.339291910664854226e-05-6.211017069915371336e-04j)
 (7.326402982217857592e-05-7.652353191010608565e-04j)
 (3.329172237477038068e-04+6.947184780371220246e-06j)
 (5.666550997602827185e-04-3.137927274558509490e-05j)
 (-1.366500542814246336e-03+5.024201272958304021e-04j)
 (4.663201530433222584e-04+2.780713338321969810e-04j)
 (8.260437542606282040e-05-4.497333649571673636e-04j)
 (-7.901840184698404393e-04-6.148877876973924978e-04j)
 (-7.218764550290055620e-04+3.483988714352673514e-04j)
 (-4.788281955555451767e-05-3.235406650644633491e-05j)
 (-4.251850864644231482e-04-1.157293973902973072e-04j)
 (-9.068739154884969574e-04-2.865805055715353578e-04j)
 (6.012778453096088733e-04-4.337688854957201089e-04j)
 (4.263759661795126941e-04+3.308289433223457173e-04j)
 (-1.995609956114504540e-04+3.567149244078803212e-04j)
 (1.647958037952941285e-04+3.288906262445496294e-04j)
 (7.042478506876929988e-04-3.545360118940005093e-04j)
 (-3.665232872396391927e-04-8.591148754147801231e-05j)
 (-1.053976647334713590e-04+1.245417574580651469e-03j)
 (-1.035539732136549717e-04+1.402132285865059324e-04j)
 (1.239742244624731336e-03-2.338156595409112077e-04j)
 (2.167179968563157609e-04+4.507633395619594632e-04j)
 (1.043921487051583481e-04-9.284449163819136056e-05j)
 (1.067713220165971474e-03-7.320996455696189738e-04j)
 (3.198095048680851642e-04+2.032054378486085940e-03j)
 (-7.811025377194528302e-04+2.143772500401648130e-04j)
 (-2.914028097026191482e-04+2.410089888559190173e-04j)
 (4.505327811793142850e-04+7.639720563104798485e-04j)
 (4.019464012927317139e-05+3.959944903807668536e-04j)
 (1.893922068869294956e-04+1.257395717775947638e-04j)
 (-5.881395250883330586e-04+3.308681437374810146e-04j)
 (-2.340310598953348087e-04+4.096854346419758581e-04j)
 (-1.106533480337227443e-04-4.491313909169282427e-04j)
 (-4.164545395616708629e-04-7.047801450621812456e-04j)
 (-7.237922573424545409e-04+3.279499737364991070e-04j)
 (-9.386775758782979137e-05+5.333929824505676681e-04j)
 (-7.653303532017556501e-04-1.076281095805304774e-03j)
 (-4.830272975035010776e-04-7.507748381891179990e-04j)
 (1.696287107623059543e-04+2.826994745889234700e-04j)
 (7.444789550712909028e-05-4.719327042772194364e-04j)
 (3.553837514664886675e-04-2.336028335921414576e-04j)
 (2.357398545623930989e-04+1.850000595755775415e-04j)
 (-3.597404910926207738e-04-1.291138424441529392e-04j)
 (-7.073052725158244462e-04-2.221415961167265917e-04j)
 (-3.239211220679799282e-04-2.480166688818828701e-04j)
 (8.507394710483101542e-04+7.517886270866859424e-04j)
 (-5.517792062537975328e-04-4.685817382227479917e-04j)
 (-4.921681451760378254e-04-8.366701699868252587e-04j)
 (-8.079881920078925666e-05-1.414125125620960320e-05j)
 (-4.044432723629964041e-04+3.721775225543999359e-04j)
 (-3.380594334512937210e-04-2.857690746460073193e-04j)
 (-2.338532262465655483e-04-5.595506333937647590e-04j)
 (7.935429055471260535e-04-4.353408412548242547e-04j)
 (-2.207854534985419226e-04+4.458470478983779474e-04j)
 (-2.585919896270820690e-04-1.240505555980118317e-04j)
 (2.082831377056907881e-04+8.424629485719500313e-04j)
 (-3.037867795457103266e-04-9.278758250656680105e-04j)
 (3.004394006218530757e-04-2.367407390317020324e-04j)
 (4.043096236652552302e-04-8.232657787985060444e-04j)
 (-4.134617418899526331e-04+2.906238230527153363e-04j)
