Time Elapsed:,723.7759771347046
Box Length:,2.0
Boson Mass:,6856.378554320806
Number of bosons:,0.0001458495898494129
Particle mass:,0
Number of Particles:,0
FDM Fuzziness:,7.292479492470644e-05
Grid Points:,5068
