Time Elapsed:,4992.916695594788
Box Length:,2.0
Boson Mass:,612.9219317913597
Number of bosons:,0.0008157645763118187
Particle mass:,1e-05
Number of Particles:,50000
FDM Fuzziness:,0.0008157645763118187
Grid Points:,1000
