Time Elapsed:,38476.19409894943
Box Length:,2.0
Boson Mass:,685.6378554320805
Number of bosons:,0.0007292479492470644
Particle mass:,5e-06
Number of Particles:,100000
FDM Fuzziness:,0.0007292479492470644
Grid Points:,1000
