Time Elapsed:,156.81625604629517
Box Length:,2.0
Boson Mass:,685.6378554320805
Number of bosons:,0.001458495898494129
Particle mass:,0
Number of Particles:,0
FDM Fuzziness:,0.0007292479492470644
Grid Points:,1000
